Unnamed: 0,School Name,URL,City,State,svg_file_path
720,Nicholls State University,http://nicholls.edu,Thibodaux,LA,logos/Nicholls_State_University/Nicholls_State_University.svg
721,New Orleans Baptist Theological Seminary,http://nobts.edu,New Orleans,LA,logos/New_Orleans_Baptist_Theological_Seminary/New_Orleans_Baptist_Theological_Seminary.svg
722,Nunez Community College,http://nunez.edu,Chalmette,LA,Fail
723,Southeastern Louisiana University,http://southeastern.edu,Hammond,LA,logos/Southeastern_Louisiana_University/Southeastern_Louisiana_University.svg
724,Southern University,http://subr.edu,Baton Rouge,LA,logos/Southern_University/Southern_University.svg
725,Tulane University,http://tulane.edu,New Orleans,LA,logos/Tulane_University/Tulane_University.svg
726,University of Louisiana at Monroe,http://ulm.edu,Monroe,LA,Fail
727,University of New Orleans,http://uno.edu,New Orleans,LA,logos/University_of_New_Orleans/University_of_New_Orleans.svg
728,Xavier University of Louisiana,http://xula.edu,New Orleans,LA,logos/Xavier_University_of_Louisiana/Xavier_University_of_Louisiana.svg
729,Amherst College,http://amherst.edu,Amherst,MA,logos/Amherst_College/Amherst_College.svg
730,Assumption College,http://assumption.edu,Worcester,MA,logos/Assumption_College/Assumption_College.svg
731,Babson College,http://babson.edu,Babson Park,MA,logos/Babson_College/Babson_College.svg
732,Boston College,http://bc.edu,Chestnut Hill,MA,logos/Boston_College/Boston_College.svg
733,Bentley University,http://bentley.edu,Waltham,MA,logos/Bentley_University/Bentley_University.svg
734,Berklee College of Music,http://berklee.edu,Boston,MA,logos/Berklee_College_of_Music/Berklee_College_of_Music.svg
735,Berkshire Community College,http://berkshirecc.edu,Pittsfield,MA,logos/Berkshire_Community_College/Berkshire_Community_College.svg
736,The Boston Conservatory,http://bostonconservatory.edu,Boston,MA,logos/The_Boston_Conservatory/The_Boston_Conservatory.svg
737,Brandeis University,http://brandeis.edu,Waltham,MA,logos/Brandeis_University/Brandeis_University.svg
738,Bridgewater State University,http://bridgew.edu,Bridgewater,MA,logos/Bridgewater_State_University/Bridgewater_State_University.svg
739,Boston University,http://bu.edu,Boston,MA,logos/Boston_University/Boston_University.svg
740,Cambridge College,http://cambridgecollege.edu,Cambridge,MA,Fail
741,Clark University,http://clarku.edu,Worcester,MA,logos/Clark_University/Clark_University.svg
742,Curry College,http://curry.edu,Milton,MA,logos/Curry_College/Curry_College.svg
743,Elms College,http://elms.edu,Chicopee,MA,logos/Elms_College/Elms_College.svg
744,Emerson College,http://emerson.edu,Boston,MA,logos/Emerson_College/Emerson_College.svg
745,Emmanuel College,http://emmanuel.edu,Boston,MA,Fail
746,Endicott College,http://endicott.edu,Beverly,MA,logos/Endicott_College/Endicott_College.svg
747,Fitchburg State University,http://fitchburgstate.edu,Fitchburg,MA,logos/Fitchburg_State_University/Fitchburg_State_University.svg
748,Framingham State University,http://framingham.edu,Framingham,MA,logos/Framingham_State_University/Framingham_State_University.svg
749,Gordon Conwell Theological Seminary,http://gordonconwell.edu,South Hamilton,MA,logos/Gordon_Conwell_Theological_Seminary/Gordon_Conwell_Theological_Seminary.svg
750,Gordon College,http://gordon.edu,Wenham,MA,logos/Gordon_College/Gordon_College.svg
751,Hampshire College,http://hampshire.edu,Amherst,MA,logos/Hampshire_College/Hampshire_College.svg
752,Harvard University,http://harvard.edu,Cambridge,MA,logos/Harvard_University/Harvard_University.svg
753,Harvard Business School,http://hbs.edu,Boston,MA,logos/Harvard_Business_School/Harvard_Business_School.svg
754,College of the Holy Cross,http://holycross.edu,Worcester,MA,logos/College_of_the_Holy_Cross/College_of_the_Holy_Cross.svg
755,Lesley University,http://lesley.edu,Cambridge,MA,logos/Lesley_University/Lesley_University.svg
756,Massachusetts Maritime Academy,http://maritime.edu,Buzzards Bay,MA,logos/Massachusetts_Maritime_Academy/Massachusetts_Maritime_Academy.svg
757,Massachusetts Department of Higher Education,http://mass.edu,Boston,MA,logos/Massachusetts_Department_of_Higher_Education/Massachusetts_Department_of_Higher_Education.svg
758,Massachusetts College of Art and Design,http://massart.edu,Boston,MA,logos/Massachusetts_College_of_Art_and_Design/Massachusetts_College_of_Art_and_Design.svg
759,MassBay Community College,http://massbay.edu,Wellesley,MA,logos/MassBay_Community_College/MassBay_Community_College.svg
760,Marine Biological Laboratory,http://mbl.edu,Woods Hole,MA,logos/Marine_Biological_Laboratory/Marine_Biological_Laboratory.svg
761,Merrimack Education Center,http://mec.edu,Chelmsford,MA,Fail
762,Merrimack College,http://merrimack.edu,North Andover,MA,logos/Merrimack_College/Merrimack_College.svg
763,MGH Institute of Health Professions,http://mghihp.edu,Boston,MA,logos/MGH_Institute_of_Health_Professions/MGH_Institute_of_Health_Professions.svg
764,Milton Academy,http://milton.edu,Milton,MA,logos/Milton_Academy/Milton_Academy.svg
765,Massachusetts Institute of Technology,http://mit.edu,Cambridge,MA,logos/Massachusetts_Institute_of_Technology/Massachusetts_Institute_of_Technology.svg
766,Montserrat College of Art,http://montserrat.edu,Beverly,MA,logos/Montserrat_College_of_Art/Montserrat_College_of_Art.svg
767,Mount Ida College,http://mountida.edu,Newton,MA,logos/Mount_Ida_College/Mount_Ida_College.svg
768,Mount Holyoke College,http://mtholyoke.edu,South Hadley,MA,logos/Mount_Holyoke_College/Mount_Holyoke_College.svg
769,Middlesex Community College,http://mxcc.edu,Lowell,MA,logos/Middlesex_Community_College/Middlesex_Community_College.svg
770,Middlesex School,http://mxschool.edu,Lowell,MA,logos/Middlesex_School/Middlesex_School.svg
771,North Bennet Street School,http://nbss.edu,Boston,MA,logos/North_Bennet_Street_School/North_Bennet_Street_School.svg
772,New England Law - Boston,http://nesl.edu,Boston,MA,logos/New_England_Law_Boston/New_England_Law_Boston.svg
773,Northeastern University,http://northeastern.edu,Boston,MA,logos/Northeastern_University/Northeastern_University.svg
774,Olin College of Engineering,http://olin.edu,Needham,MA,Fail
775,Salem State University,http://salemstate.edu,Salem,MA,logos/Salem_State_University/Salem_State_University.svg
776,Simmons College,http://simmons.edu,Boston,MA,logos/Simmons_College/Simmons_College.svg
777,Smith College,http://smith.edu,Northampton,MA,logos/Smith_College/Smith_College.svg
778,Spa Tech Institute,http://spatech.edu,Ipswich,MA,logos/Spa_Tech_Institute/Spa_Tech_Institute.svg
779,Springfield College,http://springfieldcollege.edu,Springfield,MA,logos/Springfield_College/Springfield_College.svg
780,Springfield Technical Community College,http://stcc.edu,Springfield,MA,logos/Springfield_Technical_Community_College/Springfield_Technical_Community_College.svg
781,Suffolk University,http://suffolk.edu,Boston,MA,logos/Suffolk_University/Suffolk_University.svg
782,Boston Architectural College,http://the-bac.edu,Boston,MA,logos/Boston_Architectural_College/Boston_Architectural_College.svg
783,Tufts University,http://tufts.edu,Medford,MA,logos/Tufts_University/Tufts_University.svg
784,University of Massachusetts Amherst,http://umass.edu,Amherst,MA,logos/University_of_Massachusetts_Amherst/University_of_Massachusetts_Amherst.svg
785,University of Massachusetts Dartmouth,http://umassd.edu,Dartmouth,MA,logos/University_of_Massachusetts_Dartmouth/University_of_Massachusetts_Dartmouth.svg
786,University of Massachusetts Medical School,http://umassmed.edu,Worcester,MA,logos/University_of_Massachusetts_Medical_School/University_of_Massachusetts_Medical_School.svg
787,University of Massachusetts,http://umassp.edu,Amherst,MA,logos/University_of_Massachusetts/University_of_Massachusetts.svg
788,University of Massachusetts Boston,http://umb.edu,Boston,MA,logos/University_of_Massachusetts_Boston/University_of_Massachusetts_Boston.svg
789,University of Massachusetts Lowell,http://uml.edu,Lowell,MA,logos/University_of_Massachusetts_Lowell/University_of_Massachusetts_Lowell.svg
790,Wellesley College,http://wellesley.edu,Wellesley,MA,logos/Wellesley_College/Wellesley_College.svg
791,"Wheaton College, Norton",http://wheatoncollege.edu,Norton,MA,logos/Wheaton_College_Norton/Wheaton_College_Norton.svg
792,Wheelock College,http://wheelock.edu,Boston,MA,logos/Wheelock_College/Wheelock_College.svg
793,Williams College,http://williams.edu,Williamstown,MA,logos/Williams_College/Williams_College.svg
794,Western New England University,http://wne.edu,Springfield,MA,logos/Western_New_England_University/Western_New_England_University.svg
795,Worcester State University,http://worcester.edu,Worcester,MA,logos/Worcester_State_University/Worcester_State_University.svg
796,Worcester Polytechnic Institute,http://wpi.edu,Worcester,MA,logos/Worcester_Polytechnic_Institute/Worcester_Polytechnic_Institute.svg
797,Anne Arundel Community College,http://aacc.edu,Arnold,MD,logos/Anne_Arundel_Community_College/Anne_Arundel_Community_College.svg
798,Baltimore City Community College,http://bccc.edu,Baltimore,MD,logos/Baltimore_City_Community_College/Baltimore_City_Community_College.svg
799,Bowie State University,http://bowiestate.edu,Bowie,MD,logos/Bowie_State_University/Bowie_State_University.svg
800,Carroll Community College,http://carrollcc.edu,Westminster,MD,logos/Carroll_Community_College/Carroll_Community_College.svg
801,The Community College of Baltimore County,http://ccbcmd.edu,(multiple locations),MD,Fail
802,Chesapeake College,http://chesapeake.edu,Wye Mills,MD,logos/Chesapeake_College/Chesapeake_College.svg
803,Coppin State University,http://coppin.edu,Baltimore,MD,logos/Coppin_State_University/Coppin_State_University.svg
804,College of Southern Maryland,http://csmd.edu,La Plata,MD,logos/College_of_Southern_Maryland/College_of_Southern_Maryland.svg
805,Frederick Community College,http://frederick.edu,Frederick,MD,logos/Frederick_Community_College/Frederick_Community_College.svg
806,Frostburg State University,http://frostburg.edu,Frostburg,MD,logos/Frostburg_State_University/Frostburg_State_University.svg
807,Garrett College,http://garrettcollege.edu,McHenry,MD,logos/Garrett_College/Garrett_College.svg
808,Goucher College,http://goucher.edu,Baltimore,MD,logos/Goucher_College/Goucher_College.svg
809,Hagerstown Community College,http://hagerstowncc.edu,Hagerstown,MD,logos/Hagerstown_Community_College/Hagerstown_Community_College.svg
810,Harford Community College,http://harford.edu,Bel Air,MD,logos/Harford_Community_College/Harford_Community_College.svg
811,Hood College,http://hood.edu,Frederick,MD,logos/Hood_College/Hood_College.svg
812,Howard Community College,http://howardcc.edu,Columbia,MD,logos/Howard_Community_College/Howard_Community_College.svg
813,Johns Hopkins Bloomberg School of Public Health,http://jhsph.edu,Baltimore,MD,Fail
814,Johns Hopkins University,http://jhu.edu,Baltimore,MD,logos/Johns_Hopkins_University/Johns_Hopkins_University.svg
815,Loyola University Maryland,http://loyola.edu,Baltimore,MD,logos/Loyola_University_Maryland/Loyola_University_Maryland.svg
816,Montgomery Blair High School,http://mbhs.edu,Silver Spring,MD,Fail
817,McDaniel College,http://mcdaniel.edu,Westminster,MD,logos/McDaniel_College/McDaniel_College.svg
818,Maryland Institute College of Art,http://mica.edu,Baltimore,MD,logos/Maryland_Institute_College_of_Art/Maryland_Institute_College_of_Art.svg
819,Montgomery College,http://montgomerycollege.edu,Montgomery County,MD,logos/Montgomery_College/Montgomery_College.svg
820,Mount Saint Mary's University,http://msmary.edu,Emmitsburg,MD,Fail
821,Maryland University of Integrative Health,http://muih.edu,Laurel,MD,Fail
822,Prince George's Community College,http://pgcc.edu,Largo,MD,Fail
823,Salisbury University,http://salisbury.edu,Salisbury,MD,logos/Salisbury_University/Salisbury_University.svg
824,Sojourner-Douglass College,http://sdc.edu,Baltimore,MD,logos/Sojourner_Douglass_College/Sojourner_Douglass_College.svg
825,Saint Mary's College of Maryland,http://smcm.edu,Saint Mary's City,MD,logos/Saint_Mary_s_College_of_Maryland/Saint_Mary_s_College_of_Maryland.svg
826,Saint James School,http://stjames.edu,Hagerstown,MD,logos/Saint_James_School/Saint_James_School.svg
827,Towson University,http://towson.edu,Towson,MD,logos/Towson_University/Towson_University.svg
828,University of Baltimore,http://ubalt.edu,Baltimore,MD,Fail
829,University of Maryland,http://umaryland.edu,Baltimore,MD,logos/University_of_Maryland/University_of_Maryland.svg
830,University of Maryland Baltimore County,http://umbc.edu,Baltimore,MD,Fail
831,University of Maryland,http://umd.edu,College Park,MD,logos/University_of_Maryland/University_of_Maryland.svg
832,University of Maryland University College,http://umuc.edu,Adelphi,MD,Fail
833,University System of Maryland,http://usmd.edu,Adelphi,MD,logos/University_System_of_Maryland/University_System_of_Maryland.svg
834,United States Naval Academy,http://usna.edu,Annapolis,MD,logos/United_States_Naval_Academy/United_States_Naval_Academy.svg
835,Washington College,http://washcoll.edu,Chestertown,MD,logos/Washington_College/Washington_College.svg
836,Wor-Wic Community College,http://worwic.edu,Salisbury,MD,Fail
837,Saint John's College,http://sjc.edu,Annapolis,MD,logos/Saint_John_s_College/Saint_John_s_College.svg
838,Bates College,http://bates.edu,Lewiston,ME,logos/Bates_College/Bates_College.svg
839,Bowdoin College,http://bowdoin.edu,Brunswick,ME,logos/Bowdoin_College/Bowdoin_College.svg
840,Central Maine Community College,http://cmcc.edu,Auburn,ME,logos/Central_Maine_Community_College/Central_Maine_Community_College.svg
841,College of the Atlantic,http://coa.edu,Bar Harbor,ME,logos/College_of_the_Atlantic/College_of_the_Atlantic.svg
842,Colby College,http://colby.edu,Waterville,ME,logos/Colby_College/Colby_College.svg
843,Husson University,http://husson.edu,Bangor,ME,logos/Husson_University/Husson_University.svg
844,Maine Maritime Academy,http://mainemaritime.edu,Castine,ME,logos/Maine_Maritime_Academy/Maine_Maritime_Academy.svg
845,Northern Maine Community College,http://nmcc.edu,Presque Isle,ME,Fail
846,Saint Joseph's College,http://sjcme.edu,Standish,ME,Fail
847,Southern Maine Community College,http://smccme.edu,South Portland,ME,Fail
848,University of Maine,http://umaine.edu,Orono,ME,logos/University_of_Maine/University_of_Maine.svg
849,University of Maine Fort Kent,http://umfk.edu,Fort Kent,ME,Fail
850,University of Maine at Presque Isle,http://umpi.edu,Presque Isle,ME,Fail
851,University of New England,http://une.edu,Biddeford,ME,logos/University_of_New_England/University_of_New_England.svg
852,Unity College,http://unity.edu,Unity,ME,logos/Unity_College/Unity_College.svg
853,York County Community College,http://yccc.edu,Wells,ME,Fail
854,University of Main at Augusta,http://uma.edu,Augusta,ME,logos/University_of_Main_at_Augusta/University_of_Main_at_Augusta.svg
855,Adrian College,http://adrian.edu,Adrian,MI,logos/Adrian_College/Adrian_College.svg
856,Albion College,http://albion.edu,Albion,MI,logos/Albion_College/Albion_College.svg
857,Alma College,http://alma.edu,Alma,MI,logos/Alma_College/Alma_College.svg
858,Alpena Community College,http://alpenacc.edu,Alpena,MI,logos/Alpena_Community_College/Alpena_Community_College.svg
859,Andrews University,http://andrews.edu,Berrien Springs,MI,logos/Andrews_University/Andrews_University.svg
